game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
143,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,13,30,30,13,5,5,0
144,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,3,30,30,3,2,1,1
145,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,25,25,30,14,9,5
146,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,10,30,30,10,8,2,6
147,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,1,30,30,1,1,1,0
148,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,19,19,30,11,7,4
149,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,20,30,30,20,10,5,5
150,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,28,30,30,28,12,7,5
151,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,13,13,30,16,8,8
152,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,26,30,30,26,17,6,11
153,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,10,30,30,10,8,2,6
154,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,7,30,30,7,5,2,3
155,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,19,30,30,19,12,4,8
156,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,14,14,30,7,4,3
157,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,0,30,30,0,0,0,0
158,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,5,30,30,5,7,2,5
159,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,21,21,30,12,6,6
160,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,14,14,30,11,7,4
161,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,24,24,30,14,9,5
162,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,0,30,30,0,1,0,1
163,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,21,21,30,17,9,8
164,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,22,22,30,19,8,11
165,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,6,6,30,4,3,1
166,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,20,30,30,20,9,5,4
167,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,0,0,30,0,0,0
168,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,14,14,30,7,3,4
169,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,8,30,30,8,4,3,1
170,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,0,0,30,0,0,0
171,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,23,23,30,13,8,5
172,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,4,30,30,4,2,1,1
173,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,0,30,30,0,1,0,1
174,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,17,30,30,17,12,4,8
175,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,10,10,30,9,4,5
176,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,4,4,30,3,2,1
177,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,0,30,30,0,0,0,0
178,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,14,14,30,17,11,6
179,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,25,25,30,20,12,8
180,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,10,30,30,10,11,3,8
181,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,23,30,30,23,18,7,11
182,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,25,30,30,25,12,5,7
183,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,5,5,30,2,1,1
184,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,29,30,30,29,14,9,5
185,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,27,30,30,27,10,7,3
186,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,0,0,30,0,0,0
187,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,15,30,30,15,13,5,8
188,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,23,30,30,23,16,7,9
189,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,17,17,30,14,8,6
190,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,14,14,30,13,8,5
191,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,19,30,30,19,11,4,7
192,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,0,0,30,0,0,0
193,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,2,2,30,3,2,1
194,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,26,26,30,16,8,8
195,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,22,30,30,22,14,5,9
196,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,16,30,30,16,11,7,4
197,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,23,30,30,23,14,8,6
198,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,13,13,30,12,8,4
199,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,23,23,30,14,7,7
200,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,2,2,30,6,4,2
201,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,12,30,30,12,10,3,7
202,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,2,30,30,2,3,1,2
203,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,5,5,30,2,1,1
204,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,22,30,30,22,7,5,2
205,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,28,28,30,16,8,8
206,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,10,30,30,10,7,3,4
207,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,23,30,30,23,16,9,7
208,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,9,30,30,9,10,4,6
209,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,2,30,30,2,1,1,0
210,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,23,23,30,15,7,8
211,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,12,12,30,10,6,4
212,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,10,30,30,10,12,3,9
213,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,24,30,30,24,15,8,7
214,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,0,0,30,0,0,0
215,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,25,25,30,16,8,8
216,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,8,30,30,8,8,3,5
217,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,3,3,30,5,3,2
218,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,20,20,30,17,9,8
219,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,29,29,30,14,8,6
220,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,21,21,30,18,8,10
221,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,0,0,30,1,1,0
222,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,7,7,30,13,11,2
223,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,1,1,30,2,1,1
224,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,21,21,30,9,3,6
225,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,14,30,30,14,11,4,7
226,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,20,30,30,20,11,5,6
227,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,0,0,30,0,0,0
228,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,19,19,30,7,2,5
229,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,15,15,30,13,7,6
230,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,19,19,30,12,5,7
231,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,12,30,30,12,11,4,7
232,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,8,8,30,5,3,2
233,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,12,12,30,8,3,5
234,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,22,22,30,18,11,7
235,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,23,23,30,16,8,8
236,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,25,25,30,16,8,8
237,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,28,28,30,18,9,9
238,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,0,0,30,0,0,0
239,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,23,23,30,14,8,6
240,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,15,30,30,15,9,2,7
241,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,25,30,30,25,14,7,7
242,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,0,0,30,2,2,0
243,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,4,30,30,4,1,1,0
244,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,15,15,30,8,4,4
245,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,14,14,30,13,9,4
246,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,24,24,30,11,6,5
247,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,10,30,30,10,6,3,3
248,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,0,0,30,0,0,0
249,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,2,2,30,2,1,1
250,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,26,26,30,15,8,7
251,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,24,24,30,13,6,7
252,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,12,30,30,12,10,3,7
253,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,9,9,30,6,2,4
254,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,18,18,30,14,12,2
255,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,1,30,30,1,1,1,0
256,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,2,2,30,2,1,1
257,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,18,18,30,14,10,4
258,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,1,1,30,2,1,1
259,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,15,30,30,15,16,6,10
260,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,26,26,30,17,9,8
261,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,20,30,30,20,16,8,8
262,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,11,30,30,11,9,2,7
263,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,15,30,30,15,10,5,5
264,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,20,20,30,14,7,7
265,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,0,30,30,0,1,0,1
266,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,25,30,30,25,14,6,8
267,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,18,30,30,18,12,6,6
268,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,26,26,30,7,3,4
269,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,26,30,30,26,17,8,9
270,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,0,0,30,2,2,0
271,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,17,30,30,17,11,5,6
272,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,7,7,30,6,4,2
273,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,10,10,30,11,9,2
274,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,2,30,30,2,4,2,2
275,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,2,30,30,2,6,1,5
276,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,8,8,30,5,2,3
277,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,6,6,30,9,6,3
278,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,19,30,30,19,14,6,8
279,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,17,30,30,17,9,6,3
280,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,3,3,30,4,3,1
281,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,26,30,30,26,12,5,7
282,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,13,13,30,12,9,3
283,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,8,8,30,11,8,3
284,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J0,30,15,15,30,6,2,4
285,q_learning,q_learning,game/agents/RL-Agents/q_tables/exp2_vs_rational_789987.pkl,game/agents/RL-Agents/q_tables/exp2_vs_rational_321123.pkl,J1,4,30,30,4,7,1,6
